PID	P_1_freq	R_1_freq
P26	1.459854015	0
P26	1.851851852	0
P26	2.150537634	0
P26	1.754385965	0
P26	1.515151515	0
P26	2.247191011	1.785714286
P26	1.005025126	0
P26	4.444444444	0
P26	1.6	0
P26	6.779661017	10.34482759
P26	2.247191011	0
P26	1.379310345	0
P26	3.921568627	0
P26	3.571428571	0
P26	1.063829787	0
P26	100	100
P26	2.631578947	0
P26	4.411764706	10.9375
P26	1.834862385	0
P26	1.388888889	0
P26	1.6	0
P26	4.273504274	3.418803419
P26	83.33333333	37.5
P26	2.127659574	0
P26	1.851851852	0
P26	1.075268817	0
P26	44.73684211	48.22695035
P26	9.523809524	7.407407407
P26	18.33333333	10.71428571
P26	100	100
P26	40	44.59459459
P26	1.398601399	0
P26	3.50877193	0
P26	3.448275862	0
P26	16.82692308	15
P26	40.78341014	46.11872146
P26	44.44444444	60
P26	47.36842105	33.33333333
P26	6.25	3.278688525
P26	1.226993865	0
P26	2.127659574	0
P26	41.50943396	44.54976303
P26	1.27388535	0
P26	47.20496894	44.69273743
P26	100	100
P26	4.166666667	0
P26	5.882352941	0
P26	2.272727273	0
P26	3.50877193	0
P26	5.405405405	0
P26	3.75	6.25
P26	1.025641026	0
P26	6.382978723	0
P26	4.444444444	0
P26	30	20
P26	40.625	48
P26	45.65217391	48.38709677
P26	1.058201058	0
P26	5.797101449	0
P26	31.57894737	30.56379822
P26	1.22324159	5.671641791
P26	7.142857143	6.024096386
P26	2.597402597	0
P26	13.76811594	14.05405405
P26	10.9375	11.11111111
P26	2.564102564	0
P26	1.19047619	0
P26	3.96039604	2.631578947
P26	19.30666667	18.2
P26	7.345971564	6.100217865
P26	4.914933837	3.278688525
P26	2.879581152	4.196642686
P26	7.465618861	9.631147541
P26	1.408450704	0
P26	16.91176471	12.96296296
P26	4.372469636	5.663430421
P26	24.10501193	23.5483871
P26	3.157894737	2.675840979
P26	3.17812269	3.292770222
P26	7.925072046	7.172131148
P26	2.855200544	2.757715036
P26	2.097378277	2.925170068
P26	1.897810219	2.807486631
P26	1.317715959	1.948924731
P26	9.163059163	9.406270847
P26	38	35.94470046
P26	2.702702703	5.058365759
P26	12.91825498	14.16011106
P26	10.68965517	7.272727273
P26	1.388888889	2.197802198
P26	3.448275862	3.333333333
P26	2.083333333	0
P26	1.834862385	0
P26	36.36363636	50.98039216
P26	34.11764706	44.94382022
P26	2.222222222	0
P26	43.47826087	49.25373134
P26	5.714285714	0
P26	4.166666667	0
P26	33.33333333	53.125
P26	15.87301587	17.64705882
P26	13.7254902	25.49019608
P26	3.03030303	0
P26	10.71428571	10
P26	9.523809524	0
P26	100	100
P26	2.409638554	0
P26	3.636363636	2.666666667
P26	48.33333333	42.85714286
P26	3.703703704	6.153846154
P26	3.100775194	6.666666667
P26	1.503759398	3.550295858
P26	100	100
P26	66.66666667	75
P26	1.058201058	0
P26	9.87654321	5.714285714
P26	1.666666667	0
P26	5.882352941	21.875
P26	6.060606061	0
P26	1.587301587	0
P26	2.197802198	0
P26	6.896551724	0
P26	1.481481481	0
P26	2.150537634	0
P26	5.882352941	0
P26	1.01010101	0
P26	48	50.68493151
P26	1.063829787	0
P26	2.702702703	1.739130435
P26	6.451612903	0
P26	7.462686567	4.109589041
P26	2.150537634	0
P26	2.105263158	0
P26	1.015228426	0
P26	3.076923077	0
P26	1.960784314	0
P26	2.898550725	0
P26	5.555555556	9.090909091
P26	15.15151515	20.33898305
P26	1.818181818	0
P26	1.98019802	0
P26	2.666666667	0
P26	8.333333333	5.797101449
P26	9.803921569	0
P26	12.72727273	10.81081081
P26	7.142857143	19.14893617
P26	25.53191489	28.94736842
P26	100	100
P26	2.197802198	0
P26	1.834862385	0
P26	41.75824176	44.56521739
P26	8.450704225	5.454545455
P26	28.57142857	18.18181818
P26	46.875	58.88888889
P26	8.333333333	0
P26	60.97560976	46.66666667
P26	100	100
P26	4.651162791	0
P26	7.216494845	1.886792453
P26	50	0
P26	2.040816327	0
P26	59.61538462	51.1627907
P26	3.703703704	0
P26	3.25203252	0
P26	49.09090909	37.77777778
P26	2.898550725	0
P26	6.451612903	0
P26	3.90625	4.242424242
P26	6.896551724	0
P26	2.53164557	0
P26	2.173913043	0
P26	49.29577465	50.68493151
P26	4.6875	0
P26	2.040816327	0
P26	2.222222222	0
P26	100	100
P26	2.53164557	0
P26	1.57480315	0
P26	24.46043165	21.71052632
P26	2.325581395	0
P26	11.11111111	17.64705882
P26	3.278688525	0
P26	1.111111111	0
P26	1.5625	0
P26	100	100
P26	41.02564103	37.87878788
P26	1.333333333	0
P26	1.5625	0
P26	2.666666667	0
P26	37.93103448	0
P26	38.70967742	41.7721519
P26	6.060606061	0
P26	1.081081081	0
P26	49.30555556	0
P26	3.333333333	4.109589041
P26	6.451612903	0
P26	33.33333333	8.695652174
P26	1.639344262	0
P26	98.01980198	100
P26	4.255319149	1.57480315
P26	4.166666667	1.754385965
P26	9.375	6.557377049
P26	98.29059829	100
P26	7.272727273	0
P26	2.564102564	4.109589041
P26	9.89010989	9.589041096
P26	38	47.61904762
P26	4.819277108	2.197802198
P26	5.384615385	5.309734513
P26	39.86486486	44.72049689
P26	6.504065041	6.802721088
P26	100	100
P26	10.16949153	5.714285714
P26	1.282051282	1.282051282
P26	82.46753247	76.875
P26	1.428571429	0
P26	1.01010101	0
P26	1.869158879	0
P26	54.54545455	55.55555556
P26	1.226993865	0
P26	1.538461538	6.106870229
P26	5.555555556	9.756097561
P26	2.127659574	0
P26	100	75
P26	4.87804878	0
P26	1.818181818	0
P26	100	100
P26	4	1.910828025
P26	3.076923077	0
P26	12.90322581	11.53846154
P26	1.242236025	0
P26	3.076923077	3.211009174
P26	50.57471264	47.25274725
P26	2.380952381	0
P26	42.96875	45.07042254
P26	2.419354839	4.166666667
P26	2.702702703	0
P26	1.941747573	0
P26	22.22222222	16.66666667
P26	32	22.72727273
P26	1.886792453	0
P26	2.247191011	0
P26	61.36363636	32.0754717
P26	1.98019802	0
P26	41.44144144	51.04166667
P26	3.921568627	0
P26	3.076923077	2.898550725
P26	48.25581395	47.57281553
P26	16.66666667	18.18181818
P26	1.851851852	0
P26	1.428571429	0
P26	1.257861635	0
P26	2.857142857	0
P26	100	100
P26	100	97.87234043
P26	5.714285714	0
P26	1.212121212	0
P26	7.272727273	1.244813278
P26	47.56097561	44.64285714
P26	4.255319149	0
P26	11.36363636	0
P26	40.59405941	60
P26	4.790419162	9.87654321
P26	20.16129032	15.30054645
P26	3.603603604	0
P26	47.05882353	52.63157895
P26	1.162790698	0
P26	40	33.33333333
P26	1.826484018	0
P26	99.48453608	100
P26	100	100
P26	23.52941176	41.86046512
P26	8.333333333	0
P26	1.904761905	0
P26	43.39622642	49.24242424
P26	1.5	2.1875
P26	2.097902098	0
P26	34.61538462	41.73913043
P26	15.49295775	13.84364821
P26	3.475935829	2.672955975
P26	23.25581395	35.59322034
P26	13.7254902	7.042253521
P26	8.695652174	0
P26	8.695652174	11.11111111
P26	9.090909091	22.22222222
P26	10	7.843137255
P26	20	17.14285714
P26	10.71428571	6.666666667
P26	7.407407407	0
P26	14.0625	3.389830508
P26	14.53744493	15.625
P26	14.22764228	16.30769231
P26	2.090592334	2.380952381
P26	28.53185596	22.32375979
P26	19.64285714	35.36585366
P26	8.333333333	8.527131783
P26	4.424778761	1.226993865
P26	5.982905983	1.183431953
P26	6.201550388	0
P26	5.479452055	4.390243902
P26	13.01369863	8.717948718
P26	16.08391608	16
P26	5.960264901	2.870813397
P26	5.298013245	7.305936073
P26	12.5	10.9947644
P26	7.142857143	3.947368421
P26	2.173913043	0
P26	5.357142857	5.64516129
P26	8.695652174	16.32653061
P26	25	32.14285714
P26	15.71428571	8.602150538
P26	2.857142857	4.04040404
P26	2.816901408	4.210526316
P26	2.816901408	8.421052632
P26	13.63636364	7.142857143
P26	25	9.677419355
P26	37.83783784	65
P26	2.752293578	2.307692308
P26	3.846153846	2.797202797
P26	2.521008403	4.511278195
P26	2.857142857	3.378378378
P26	8.609271523	8.496732026
P26	1.948051948	1.796407186
P26	10.75268817	8.040201005
P26	2.53164557	2.380952381
P26	6.417112299	8.490566038
P26	2.661596958	3.383458647
P26	3.643724696	5.836575875
P26	2.016129032	5.34351145
P26	3.557312253	4.814814815
P26	5.291005291	4.712041885
P26	4.371584699	3.571428571
P26	2.870813397	1.333333333
P26	8.333333333	10.30927835
P26	1.459854015	0
P26	2.673796791	5.056179775
P26	10.09174312	15.51724138
P26	13.46153846	19.81981982
P26	5.747126437	2.906976744
P26	2.272727273	3.947368421
P26	2.459016393	2.027027027
P26	4.166666667	6.338028169
P26	3.703703704	2.586206897
P26	13.97849462	8.695652174
P26	10	9.574468085
P26	17.32954545	15.77608142
P26	20.67183463	17.0781893
P26	1.47601476	0
P26	8.139534884	2.564102564
P26	1.354401806	0
P26	15.625	9.582689335
P26	11.84433164	11.47286822
P26	2.464065708	1.289134438
P26	1.844262295	2.166064982
P26	1.718213058	1.661129568
P26	6.761565836	6.049822064
P26	16.91394659	14.77272727
P26	3.833865815	3.611111111
P26	3.658536585	3.351955307
P26	3.623188406	2.134146341
P26	1.602564103	1.156069364
P26	2.285714286	3.431372549
P26	8.108108108	11.41304348
P26	4.219409283	6.333333333
P26	3.305785124	3.169014085
P26	6.875	8.24742268
P26	3.658536585	3.482587065
P26	7.407407407	7.865168539
P26	35.65217391	35.03649635
P26	3.571428571	2.89017341
P26	4.379562044	2.840909091
P26	1.369863014	1.5
P26	4.294478528	0
P26	2.53164557	0
P26	9.216589862	7.203389831
P26	6.25	5.970149254
P26	16.76646707	16.14906832
P26	2.803738318	1.834862385
P26	16.8	16.40625
P26	8.24742268	8.035714286
P26	15	17.85714286
P26	5.172413793	0
P26	10.41666667	15.2173913
P26	19.35047361	15.45454545
P26	5.123339658	2.881355932
P26	4.733727811	0
P26	7.407407407	0
P26	3.773584906	0
P26	3.389830508	0
P26	6.25	0
P26	5.882352941	0
P26	1.834862385	0
P26	3.571428571	0
P26	2.409638554	0
P26	2.898550725	0
P26	1.156069364	0
P26	3.448275862	0
P26	5.263157895	0
P26	1.41509434	2.36998025
P26	1.048218029	1.390644753
P26	3.498542274	2.549575071
P26	4.620462046	5.061082024
P26	1.096641535	1.516195727
P26	2.425876011	1.503759398
P26	17.37451737	16.70588235
P26	1.219512195	0
P26	2.272727273	0
P26	8.010335917	8.705882353
P26	18.81838074	18.73767258
P26	10.41666667	5.185185185
P26	1.363636364	3.070175439
P26	13.25581395	19.80392157
P26	27.32919255	33.86243386
P26	15.05681818	18.69436202
P26	12.02830189	9.425287356
P26	15.59633028	13.95348837
P26	92.5	97.56097561
P26	66.66666667	63.75
P26	5.524861878	10.11608624
P26	1.550387597	0
P26	5	0
P26	3.125	0
P26	2.105263158	0
P26	5.263157895	0
P26	1.19047619	1.657458564
P26	5.084745763	1.724137931
P26	1.801801802	0
P26	54.25531915	47.79411765
P26	1.904761905	0
P26	3.225806452	0
P26	66.66666667	44.44444444
P26	1.156069364	0
P26	3.50877193	0
P26	47.22222222	33.33333333
P26	7.5	0
P26	7.692307692	0
P26	18.40659341	17.06036745
P26	3.03030303	0
P26	38.54166667	45
P26	1.57480315	0
P26	9.777777778	6.278026906
P26	10.48387097	6.923076923
P26	4.166666667	0
P26	1.27388535	0
P26	1.408450704	0
P26	2.898550725	1.470588235
P26	20	0
P26	51.96078431	51.37614679
P26	100	100
P26	1.785714286	0
P26	3.75	8.988764045
P26	3.846153846	0
P26	10	0
P26	1.515151515	0
P26	11.61616162	11.86440678
P26	25	15.30612245
P26	5.263157895	0
P26	1.57480315	0
P26	1.176470588	0
P26	55.31914894	48.75
P26	41.6	42.63565891
P26	1.129943503	0
P26	25.30120482	22.22222222
P26	28.57142857	0
P26	18.75	20
P26	18.24817518	15.38461538
P26	21.73913043	34.95145631
P26	1.935483871	0
P26	1.183431953	0
P26	1.265822785	0
P26	1.941747573	0
P26	55.84415584	48.04469274
P26	3.389830508	0
P26	5.53633218	5.923344948
P26	48.7394958	42.5
P26	2.150537634	0
P26	100	100
P26	52.56410256	43.85964912
P26	1.333333333	0
P26	3.333333333	3.333333333
P26	2.222222222	0
P26	1.226993865	0
P26	5.095541401	1.388888889
P26	4.444444444	0
P26	2.150537634	0
P26	25.49019608	31.81818182
P26	16.32653061	0
P26	2.127659574	0
P26	1.315789474	0
P26	1.754385965	0
P26	44.36619718	44
P26	6.666666667	9.090909091
P26	4.255319149	2.272727273
P26	5.357142857	4.47761194
P26	3.100775194	1.428571429
P26	1.149425287	0
P26	1.428571429	2.586206897
P26	1.587301587	2.727272727
P26	4	0
P26	1.941747573	0
P26	54.73684211	41.50943396
P26	4.444444444	0
P26	1.98019802	0
P26	2.127659574	0
P26	15.625	0
P26	8.064516129	0
P26	6.896551724	0
P26	3.773584906	0
P26	2.941176471	0
P26	75	53.33333333
P26	50	35.48387097
P26	10	0
P26	97.91666667	100
P26	17.91907514	11.53846154
P26	77.77777778	68.96551724
P26	44.51612903	51.03448276
P26	10.20408163	8.108108108
P26	3.488372093	0
P26	100	100
P26	1.307189542	0
P26	11.76470588	0
P26	95.34883721	100
P26	1.307189542	0
P26	3.03030303	1.935483871
P26	25.3164557	20
P26	18.51851852	54.54545455
P26	14.28571429	20
P26	1.117318436	0
P26	1.020408163	0
P26	2.919708029	1.408450704
P26	38.2045929	43.92014519
P26	13.83161512	14.1439206
P26	4.587155963	4.702627939
P26	100	100
P26	1.769911504	0
P26	2.53164557	0
P26	1.680672269	0
P26	100	100
P26	1.34529148	1.183431953
P26	15.05376344	16.53543307
P26	14.94252874	13.69863014
P26	99.45054945	100
P26	87.46928747	84.88888889
P26	6.779661017	6.179775281
P26	37.23076923	32.8680203
P26	97.51552795	98.02631579
P26	5.755395683	2.649006623
P26	2.097902098	1.212121212
P26	4.972375691	4.5
P26	2.409638554	3.191489362
P26	13.04347826	5.376344086
P26	2.4	4.918032787
P26	7.216494845	9.900990099
P26	5.882352941	3.472222222
P26	3.25203252	1.923076923
P26	4.587155963	5.454545455
P26	4.545454545	4
P26	1.904761905	0
P26	43.29563813	42.32673267
P26	1.149425287	1.382488479
P26	4.12371134	2.580645161
P26	100	100
P26	4.347826087	0
P26	39.69465649	36.66666667
P26	57.14285714	50
P26	1.459854015	1.242236025
P26	1.298701299	0
P26	2.222222222	0
P26	1.98019802	0
P26	47.22222222	33.33333333
P26	100	100
P26	2.857142857	0
P26	20.9486166	23.57723577
P26	7.042253521	5.063291139
P26	9.012875536	10.546875
P26	5.855855856	4.255319149
P26	30.76923077	11.76470588
P26	100	100
P26	2.631578947	0
P26	4	0
P26	2.898550725	2.222222222
P26	2.173913043	0
P26	1.535836177	0
P26	1.379310345	0
P26	1.257861635	0
P26	4.109589041	1.156069364
P26	1.333333333	0
P26	3.921568627	0
P26	5.555555556	0
P26	3.773584906	0
P26	48.7804878	44.54148472
P26	51	52.84552846
P26	11.62790698	16.39344262
P26	2.314814815	1.731601732
P26	2.816901408	1.310043668
P26	36.84210526	38.66171004
P26	37.09090909	41.30434783
P26	37.5862069	36.90851735
P26	1.307189542	0
P26	5.357142857	5.714285714
P26	1.785714286	0
P26	1.242236025	0
P26	52	100
P26	100	100
P26	50	50
P26	4.234026174	5.06190823
P26	100	100
P26	11.33333333	14.36170213
P26	2.090592334	1.216545012
P26	4.379562044	5.925925926
P26	4.615384615	7.317073171
P26	10	5.128205128
P26	2.290076336	1.360544218
P26	49.6124031	45.16129032
P26	1.117318436	0
P26	1.612903226	0
P26	1.226993865	0
P26	1.10701107	0
P26	3.076923077	0
P26	2.150537634	0
P26	1.834862385	4.081632653
P26	2.150537634	0
P26	9.090909091	7.692307692
P26	100	100
P26	3.846153846	0
P26	3.125	0
P26	1.333333333	0
P26	2.608695652	0
P26	1.481481481	0
P26	2.597402597	0
P26	3.278688525	0
P26	61.03896104	49.39759036
P26	1.960784314	0
P26	1.242236025	0
P26	75	0
P26	100	100
P26	100	100
P26	2.02020202	0
P26	51.03092784	45.45454545
P26	3.921568627	0
P26	2.53164557	0
P26	1.398601399	0
P26	3.448275862	0
P26	60	0
P26	3.50877193	0
P26	6.060606061	0
P26	2.5	0
P26	2.272727273	0
P26	44.66019417	38.70967742
P26	57.30337079	41.74757282
P26	2.02020202	0
P26	1.470588235	0
P26	99.09090909	100
P26	50	57.89473684
P26	2.5	0
P26	4	0
P26	2.409638554	0
P26	3.225806452	3.571428571
P26	2.298850575	0
P26	5.405405405	0
P26	2.53164557	0
P26	6.060606061	0
P26	18.18181818	20.35928144
P26	3.921568627	0
P26	100	100
P26	2.173913043	0
P26	2.631578947	0
P26	1.129943503	0
P26	4.444444444	0
P26	100	100
P26	2.127659574	0
P26	2.702702703	0
P26	5	0
P26	2.702702703	0
P26	2.884615385	0
P26	3.03030303	0
P26	3.846153846	0
P26	30.68181818	48.95833333
P26	9.056603774	11.34453782
P26	2.380952381	1.041666667
P26	4.575163399	6.763285024
P26	2.898550725	0
P26	6.060606061	6.451612903
P26	10	0
P26	8.510638298	0
P26	1.334816463	1.798941799
P26	100	100
P26	1.156069364	0
P26	1.62601626	2.752293578
P26	3.703703704	3.174603175
P26	19.04761905	6.666666667
P26	3.225806452	0
P26	1.538461538	0
P26	3.529411765	3.883495146
P26	100	100
P26	4	0
P26	3.472222222	0
P26	100	100
P26	1.149425287	0
P26	100	100
P26	2.941176471	0
P26	1.492537313	0
P26	8.333333333	0
P26	25.80645161	11.42857143
P26	4	0
P26	9.523809524	10.71428571
P26	1.6	0
P26	1.923076923	0
P26	1.342281879	1.298701299
P26	12.85714286	10.4
P26	13.29113924	13.33333333
P26	100	100
P26	3.614457831	0
P26	2.173913043	2.962962963
P26	21.42857143	34.72803347
P26	7.692307692	0
P26	3.03030303	6.666666667
P26	37.20930233	62.5
P26	4.761904762	0
P26	3.636363636	0
P26	1.851851852	0
P26	1.142857143	0
P26	4.87804878	0
P26	2.054794521	0
P26	2.53164557	0
P26	1.117318436	0
P26	1.19760479	0
P26	1.005025126	0
P26	3.076923077	0
P26	18	18.18181818
P26	36.42384106	34.26966292
P26	8.333333333	8.490566038
P26	8.620689655	8.139534884
P26	23.76237624	31.91489362
P26	1.960784314	0
P26	1.503759398	0
P26	2.06185567	0
P26	1.063829787	0
P26	2.201257862	0
P26	1.941747573	0
P26	45.91194969	53.02013423
P26	50	36.73469388
P26	2.702702703	0
P26	2.597402597	0
P26	52.77777778	48.57142857
P26	5.701754386	4.888888889
P26	4.819277108	4.545454545
P26	2.06185567	0
P26	19.29133858	20.28469751
P26	31.33640553	28.1512605
P26	2.105263158	0
P26	2.739726027	0
P26	2.985074627	0
P26	2.247191011	2.06185567
P26	37.83783784	33.33333333
P26	48.33333333	27.65957447
P26	7.042253521	0
P26	13.51351351	12.76595745
P26	1.234567901	0
P26	4.166666667	0
P26	51.51515152	58.62068966
P26	2.272727273	0
P26	49.26470588	50.58139535
P26	2.083333333	0
P26	58.33333333	47.05882353
P26	1.550387597	0
P26	3.278688525	0
P26	2.739726027	0
P26	100	100
P26	3.571428571	0
P26	2.247191011	0
P26	31.03448276	19.78021978
P26	1.754385965	0
P26	1.408450704	0
P26	4.545454545	0
P26	1.086956522	0
P26	7.894736842	5.357142857
P26	2.409638554	0
P26	1.5625	0
P26	1.324503311	0
P26	1.612903226	0
P26	1.342281879	0
P26	2.941176471	0
P26	38.0952381	42.62295082
P26	3.333333333	0
P26	2.727272727	3.47826087
P26	5	7.476635514
P26	30.86419753	38.75
P26	4.712041885	7.177033493
P26	1.886792453	0
P26	8	0
P26	3.448275862	0
P26	3.174603175	0
P26	100	100
P26	9.836065574	0
P26	51.47058824	45.91836735
P26	1.212121212	0
P26	38.0952381	51.1627907
P26	1.156069364	0
P26	13.38582677	5.555555556
P26	28.33333333	34.88372093
P26	99.33774834	100
P26	13	18.8976378
P26	9.142857143	12.63736264
P26	2.941176471	0
P26	2.247191011	0
P26	2.985074627	0
P26	0	50
P26	0	1.923076923
P26	0	1.181102362
P26	0	13.33333333
P26	0	11.76470588
P26	0	2.222222222
P26	0	1.62601626
P26	0	1.041666667
P26	0	2.150537634
P26	0	3.448275862
P26	0	1.739130435
P26	0	2.816901408
P26	0	1.408450704
P26	0	1.117318436
P26	0	2.898550725
P26	0	1.904761905
P26	0	6.451612903
P26	0	3.636363636
P26	0	1.129943503
P26	0	2.06185567
P26	0	2.702702703
P26	0	3.174603175
P26	0	7.407407407
P26	0	4.347826087
P26	0	3.603603604
P26	0	4.06504065
P26	0	3.921568627
P26	0	3.278688525
P26	0	3.658536585
P26	0	2.597402597
P26	0	1.612903226
P26	0	2.479338843
P26	0	1.342281879
P26	0	1.398601399
P26	0	2.469135802
P26	0	6.666666667
P26	0	1.538461538
P26	0	4.545454545
P26	0	1.142857143
P26	0	1.851851852
P26	0	2.307692308
P26	0	1.342281879
P26	0	3.75
P26	0	6.666666667
P26	0	3.125
P26	0	4.545454545
P26	0	2.127659574
P26	0	23.33333333
P26	0	28.57142857
P26	0	1.428571429
P26	0	1.515151515
P26	0	5.405405405
P26	0	5.555555556
P26	0	6.896551724
P26	0	2.53164557
P26	0	10.44776119
P26	0	7.142857143
P26	0	2
P26	0	1.015228426
P26	0	3.389830508
P26	0	1.324503311
P26	0	1.923076923
P26	0	2.898550725
P26	0	1.298701299
P26	0	2.127659574
P26	0	2.941176471
P26	0	4.166666667
P26	0	4.761904762
P26	0	2.43902439
P26	0	1.35501355
P26	0	1.408450704
P26	0	1.282051282
P26	0	7.407407407
P26	0	1.063829787
P26	0	1.156069364
P26	0	2.631578947
P26	0	2.631578947
P26	0	1.785714286
P26	0	2.222222222
P26	0	3.278688525
P26	0	2.083333333
P26	0	14.28571429
P26	0	1.62601626
P26	0	4.494382022
P26	0	1.459854015
P26	0	2.409638554
P26	0	2.666666667
P26	0	2.105263158
P26	0	3.333333333
P26	0	1.680672269
P26	0	1.324503311
P26	0	1.834862385
P26	0	1.694915254
P26	0	2.083333333
P26	0	1.538461538
P26	0	1.694915254
P26	0	4.761904762
P26	0	2.040816327
P26	0	2.666666667
P26	0	7.692307692
P26	0	1.941747573
P26	0	1.538461538
P26	0	3.636363636
P26	0	21.05263158
P26	0	4.347826087
P26	0	2.53164557
P26	0	1.005025126
P26	0	5.263157895
P26	0	2.380952381
P26	0	2.597402597
P26	0	2.380952381
P26	0	8.571428571
P26	0	1.62601626
P26	0	1.923076923
P26	0	1.639344262
P26	0	4.166666667
P26	0	1.62601626
P26	0	8.823529412
P26	0	1.092896175
P26	0	1.801801802
P26	0	2.127659574
P26	0	1.129943503
P26	0	3.921568627
P26	0	5.882352941
P26	0	2.985074627
P26	0	1.342281879
P26	0	1.886792453
P26	0	3.636363636
P26	0	1.092896175
P26	0	3.571428571
P26	0	2.06185567
P26	0	2.298850575
P26	0	1.27388535
P26	0	2.150537634
P26	0	2.325581395
P26	0	1.818181818
P26	0	2.816901408
P26	0	1.176470588
P26	0	3.773584906
P26	0	1.639344262
P26	0	2.173913043
P26	0	1.307189542
P26	0	4
P26	0	2.150537634
P26	0	1.307189542
P26	0	3.703703704
P26	0	2.150537634
P26	0	3.03030303
P26	0	1.515151515
P26	0	1.639344262
P26	0	1.503759398
P26	0	2.150537634
P26	0	1.030927835
P26	0	1.418439716
P26	0	4.347826087
P26	0	3.076923077
P26	0	14.28571429
P26	0	42.85714286
P26	0	1.310043668
P26	0	9.523809524
P26	0	3.174603175
P26	0	11.11111111
P26	0	2.222222222
P26	0	3.278688525
P26	0	1.98019802
P26	0	2.702702703
P26	0	7.692307692
P26	0	2.173913043
P26	0	5.263157895
P26	0	21.42857143
P26	0	4
P26	0	13.33333333
P26	0	3.846153846
P26	0	2.352941176
P26	0	25
P26	0	7.142857143
P26	0	1.666666667
P26	0	4.166666667
P26	0	5.714285714
P26	0	5.128205128
P26	0	43.47826087
P26	0	4.347826087
P26	0	3.125
P26	0	6.896551724
P26	0	3.03030303
P26	0	1.058201058
P26	0	3.703703704
P26	0	2.173913043
P26	0	1.19047619
P26	0	1.481481481
P26	0	2.173913043
P26	0	1.801801802
P26	0	1.298701299
P26	0	1.851851852
P26	0	6.578947368
P26	0	4.310344828
P26	0	1.428571429
P26	0	1.075268817
P26	0	1.785714286
P26	0	1.785714286
P26	0	1.129943503
P26	0	2.222222222
P26	0	2.702702703
P26	0	2.380952381
P26	0	2.702702703
P26	0	1.57480315
P26	0	5.325443787
P26	0	2.857142857
P26	0	2.43902439
P26	0	3.846153846
P26	0	2.469135802
P26	0	1
P26	0	1.960784314
P26	0	2.469135802
P26	0	1.923076923
P26	0	2.43902439
P26	0	1.851851852
P26	0	2.352941176
P26	0	6.060606061
P26	0	2.702702703
P26	0	1.115241636
P26	0	1.030927835
P26	0	2.69058296
P26	0	1.960784314
P26	0	6.25
P26	0	4.347826087
P26	0	1.507537688
P26	0	1.709401709
P26	0	1.470588235
P26	0	1.25
P26	0	6.896551724
P26	0	2.912621359
P26	0	1.587301587
P26	0	1.724137931
P26	0	3.921568627
P26	0	2.941176471
P26	0	1.149425287
P26	0	6.666666667
P26	0	1.324503311
P26	0	5.555555556
P26	0	2.380952381
P26	0	1.19047619
P26	0	1.639344262
P26	0	2.142857143
P26	0	1.204819277
P26	0	1.360544218
P26	0	2.040816327
P26	0	2.222222222
P26	0	2.06185567
P26	0	1.360544218
P26	0	2.298850575
P26	0	3.947368421
P26	0	1.408450704
P26	0	2
P26	0	2.409638554
P26	0	2.352941176
P26	0	1.098901099
P26	0	3.389830508
P26	0	2.040816327
P26	0	1.25
P26	0	1.111111111
P26	0	1.851851852
P26	0	4.761904762
P26	0	1.941747573
P26	0	1.801801802
P26	0	1.960784314
P26	0	1.015228426
P26	0	2.127659574
P26	0	1.136363636
P26	0	2.43902439
P26	0	2.105263158
P26	0	1.818181818
P26	0	6.666666667
P26	0	5.555555556
P26	0	1.550387597
P26	0	1.62601626
P26	0	2.666666667
P26	0	3.174603175
P26	0	1.398601399
P26	0	1.923076923
P26	0	1.324503311
P26	0	2.380952381
P26	0	1.169590643
P26	0	2.197802198
P26	0	2.040816327
P26	0	1.851851852
P26	0	3.448275862
P26	0	1.960784314
P26	0	4
P26	0	2.150537634
P26	0	4.255319149
P26	0	4.166666667
P26	0	1.739130435
P26	0	3.174603175
P26	0	5.555555556
P26	0	2.666666667
P26	0	2.857142857
P26	0	13.33333333
P26	0	1.212121212
P26	0	7.142857143
P26	0	2.380952381
P26	0	1.526717557
P26	0	1.818181818
P26	0	1.764705882
P26	0	3.571428571
P26	0	1.709401709
P26	0	5.405405405
P26	0	2.222222222
P26	0	11.76470588
P26	0	2.666666667
P26	0	4.166666667
P26	0	4.285714286
P26	0	2.739726027
P26	0	1.851851852
P26	0	1.015228426
P26	0	1.333333333
P26	0	2.298850575
P26	0	2.666666667
P26	0	1.481481481
P26	0	1.496259352
P26	0	1.518987342
P26	0	1.421800948
P26	0	2.409638554
P26	0	2.197802198
P26	0	3.125
P26	0	1.298701299
P26	0	2.083333333
P26	0	3.389830508
P26	0	2.666666667
P26	0	1.226993865
P26	0	1.282051282
P26	0	1.639344262
P26	0	1.960784314
P26	0	1.694915254
P26	0	2.083333333
P26	0	3.174603175
P26	0	3.278688525
P26	0	2.564102564
P26	0	3.50877193
P26	0	2.054794521
P26	0	3.448275862
P26	0	1.092896175
P26	0	1.104100946
P26	0	3.759398496
P26	0	7.558139535
P26	0	6.557377049
P26	0	5.128205128
P26	0	4.6875
P26	0	2.739726027
P26	0	2.564102564
P26	0	3.846153846
P26	0	3.225806452
P26	0	3.03030303
P26	0	1.075268817
P26	0	1.142857143
P26	0	1.680672269
P26	0	1.652892562
P26	0	1.818181818
P26	0	2.53164557
P26	0	1.769911504
P26	0	2.702702703
P26	0	1.785714286
P26	0	2.43902439
P26	0	2.941176471
